SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,Category_Selective,V1_V2,8.62279160758234,Raw,0.8,9,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,231.0,Raw,0.8,9,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,231.0,Raw,0.8,9,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,8.62279160758234,Abs,0.8,9,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,8.62279160758234,Abs,0.8,9,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,231.0,Abs,0.8,9,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,231.0,Abs,0.8,9,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.351821702225799,Raw,0.8,10,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.351821702225799,Raw,0.8,10,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,400.0,Raw,0.8,10,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,400.0,Raw,0.8,10,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.351821702225799,Abs,0.8,10,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.351821702225799,Abs,0.8,10,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,400.0,Abs,0.8,10,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,400.0,Abs,0.8,10,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.782916866780461,Raw,0.8,11,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.782916866780461,Raw,0.8,11,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,358.0,Raw,0.8,11,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,358.0,Raw,0.8,11,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.782916866780461,Abs,0.8,11,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.782916866780461,Abs,0.8,11,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,358.0,Abs,0.8,11,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,358.0,Abs,0.8,11,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.799668315448196,Raw,0.8,12,IIT_stim_on
