SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,V1_V2,Category_Selective,13.51845379195306,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.51845379195306,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,89.0,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,89.0,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.51845379195306,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.51845379195306,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,89.0,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,89.0,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.357506595282981,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.357506595282981,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,162.0,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,162.0,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.357506595282981,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.357506595282981,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,162.0,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,162.0,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,16.43957512905431,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,16.43957512905431,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,161.0,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,161.0,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,16.43957512905431,Abs,0.5,2,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,16.43957512905431,Abs,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,161.0,Abs,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,161.0,Abs,0.5,2,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.73176837939879,Raw,0.5,3,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.73176837939879,Raw,0.5,3,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,105.0,Raw,0.5,3,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,105.0,Raw,0.5,3,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.73176837939879,Abs,0.5,3,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.73176837939879,Abs,0.5,3,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,105.0,Abs,0.5,3,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,105.0,Abs,0.5,3,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,14.3863131131076,Raw,0.5,4,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,14.3863131131076,Raw,0.5,4,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,153.0,Raw,0.5,4,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,153.0,Raw,0.5,4,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,14.3863131131076,Abs,0.5,4,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,14.3863131131076,Abs,0.5,4,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,153.0,Abs,0.5,4,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,153.0,Abs,0.5,4,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.632283147042054,Raw,0.5,5,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.632283147042054,Raw,0.5,5,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,282.0,Raw,0.5,5,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,282.0,Raw,0.5,5,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.632283147042054,Abs,0.5,5,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.632283147042054,Abs,0.5,5,IIT_stim_on
