SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,V1_V2,Category_Selective,3.491755780426229,Raw,0.6,0,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.491755780426229,Raw,0.6,0,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,166.0,Raw,0.6,0,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,166.0,Raw,0.6,0,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.491755780426229,Abs,0.6,0,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.491755780426229,Abs,0.6,0,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,166.0,Abs,0.6,0,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,166.0,Abs,0.6,0,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,4.132125329910417,Raw,0.6,1,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,4.132125329910417,Raw,0.6,1,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,29.0,Raw,0.6,1,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,29.0,Raw,0.6,1,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,4.132125329910417,Abs,0.6,1,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,4.132125329910417,Abs,0.6,1,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,29.0,Abs,0.6,1,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,29.0,Abs,0.6,1,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.069471204512358,Raw,0.6,2,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.069471204512358,Raw,0.6,2,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,4.0,Raw,0.6,2,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,4.0,Raw,0.6,2,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.069471204512358,Abs,0.6,2,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.069471204512358,Abs,0.6,2,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,4.0,Abs,0.6,2,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,4.0,Abs,0.6,2,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.556624485919181,Raw,0.6,3,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.556624485919181,Raw,0.6,3,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,340.0,Raw,0.6,3,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,340.0,Raw,0.6,3,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.556624485919181,Abs,0.6,3,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.556624485919181,Abs,0.6,3,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,340.0,Abs,0.6,3,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,340.0,Abs,0.6,3,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.517573171847061,Raw,0.6,4,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.517573171847061,Raw,0.6,4,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,498.0,Raw,0.6,4,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,498.0,Raw,0.6,4,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.517573171847061,Abs,0.6,4,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.517573171847061,Abs,0.6,4,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,498.0,Abs,0.6,4,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,498.0,Abs,0.6,4,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,4.074704111808705,Raw,0.6,5,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,4.074704111808705,Raw,0.6,5,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,266.0,Raw,0.6,5,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,266.0,Raw,0.6,5,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,4.074704111808705,Abs,0.6,5,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,4.074704111808705,Abs,0.6,5,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,266.0,Abs,0.6,5,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,266.0,Abs,0.6,5,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.020042592599692,Raw,0.6,6,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.020042592599692,Raw,0.6,6,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,261.0,Raw,0.6,6,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,261.0,Raw,0.6,6,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,3.020042592599692,Abs,0.6,6,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,3.020042592599692,Abs,0.6,6,IIT_stim_off
