SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_dtw_max,Category_Selective,V1_V2,10.893879837265798,Raw,1,3,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,553.0,Raw,1,3,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,553.0,Raw,1,3,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,7.89124469388701,Raw,1,3,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,7.89124469388701,Raw,1,3,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,340.0,Raw,1,3,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,340.0,Raw,1,3,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,7.853038481085373,Raw,1,3,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,7.853038481085373,Raw,1,3,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,935.0,Raw,1,3,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,935.0,Raw,1,3,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,7.794946017072629,Abs,1,3,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,7.794946017072629,Abs,1,3,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,340.0,Abs,1,3,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,340.0,Abs,1,3,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,9.185857476655412,Abs,1,3,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,9.185857476655412,Abs,1,3,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,935.0,Abs,1,3,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,935.0,Abs,1,3,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,7.989878774534632,Abs,1,3,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,7.989878774534632,Abs,1,3,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,828.0,Abs,1,3,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,828.0,Abs,1,3,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,10.396972666326922,Abs,1,3,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,10.396972666326922,Abs,1,3,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,553.0,Abs,1,3,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,553.0,Abs,1,3,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,9.061701564731534,Raw,1,4,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,9.061701564731534,Raw,1,4,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,498.0,Raw,1,4,IIT_stim_off
bary-sq_euclidean_max_time,Category_Selective,V1_V2,498.0,Raw,1,4,IIT_stim_off
bary-sq_dtw_max,V1_V2,Category_Selective,11.018928859865424,Raw,1,4,IIT_stim_off
bary-sq_dtw_max,Category_Selective,V1_V2,11.018928859865424,Raw,1,4,IIT_stim_off
bary-sq_dtw_max_time,V1_V2,Category_Selective,345.0,Raw,1,4,IIT_stim_off
bary-sq_dtw_max_time,Category_Selective,V1_V2,345.0,Raw,1,4,IIT_stim_off
bary-sq_sgddtw_max,V1_V2,Category_Selective,9.095133408532723,Raw,1,4,IIT_stim_off
bary-sq_sgddtw_max,Category_Selective,V1_V2,9.095133408532723,Raw,1,4,IIT_stim_off
bary-sq_sgddtw_max_time,V1_V2,Category_Selective,498.0,Raw,1,4,IIT_stim_off
bary-sq_sgddtw_max_time,Category_Selective,V1_V2,498.0,Raw,1,4,IIT_stim_off
bary-sq_softdtw_max,V1_V2,Category_Selective,9.41155826973986,Raw,1,4,IIT_stim_off
bary-sq_softdtw_max,Category_Selective,V1_V2,9.41155826973986,Raw,1,4,IIT_stim_off
bary-sq_softdtw_max_time,V1_V2,Category_Selective,341.0,Raw,1,4,IIT_stim_off
bary-sq_softdtw_max_time,Category_Selective,V1_V2,341.0,Raw,1,4,IIT_stim_off
bary-sq_euclidean_max,V1_V2,Category_Selective,9.061701564731534,Abs,1,4,IIT_stim_off
bary-sq_euclidean_max,Category_Selective,V1_V2,9.061701564731534,Abs,1,4,IIT_stim_off
bary-sq_euclidean_max_time,V1_V2,Category_Selective,498.0,Abs,1,4,IIT_stim_off
