Max_Time,Model,Stim,Max_Value,Noise
173,IIT,On,10.016036264723363,0.5
166,IIT,On,9.231165185140526,0.5
194,IIT,On,9.16983940557182,0.5
259,IIT,On,10.629006476569279,0.5
194,IIT,On,13.422288761791295,0.5
153,IIT,On,9.707061525438506,0.5
262,IIT,On,11.314032403649916,0.5
229,IIT,On,11.454925520806198,0.5
142,IIT,On,9.429321083996562,0.5
206,IIT,On,10.618931940267297,0.5
128,IIT,On,11.318271530882136,0.5
150,IIT,On,9.736500115991833,0.5
233,IIT,On,9.936395777239165,0.5
221,IIT,On,10.284013624290887,0.5
204,IIT,On,10.25506571053197,0.5
204,IIT,On,10.026865560640433,0.5
155,IIT,On,10.106324461115,0.5
184,IIT,On,10.48739103100016,0.5
225,IIT,On,9.156490718009838,0.5
0,IIT,Off,2.645588235546227,0.5
313,IIT,Off,2.714484681190155,0.5
10,IIT,Off,3.177337513041158,0.5
4,IIT,Off,2.991538500636692,0.5
3,IIT,Off,2.5880432904188404,0.5
4,IIT,Off,3.3932958234548813,0.5
1,IIT,Off,2.919221686809168,0.5
417,IIT,Off,2.49393396865059,0.5
279,IIT,Off,5.15401759110473,0.5
2,IIT,Off,3.2362199418237845,0.5
0,IIT,Off,2.0825873864649256,0.5
493,IIT,Off,2.524858690344461,0.5
0,IIT,Off,2.724180866659186,0.5
315,IIT,Off,3.603095612038864,0.5
0,IIT,Off,2.5701406571869563,0.5
249,IIT,Off,2.272486478280956,0.5
1,IIT,Off,3.307134986519549,0.5
7,IIT,Off,2.7247469567778877,0.5
3,IIT,Off,2.984992676684808,0.5
0,IIT,Off,2.788698669647792,0.5
164,IIT,Off,2.410007678742137,0.5
306,IIT,Off,2.6890891797840824,0.5
160,IIT,Off,4.262115518188132,0.5
6,IIT,Off,4.482870164059024,0.5
6,IIT,Off,3.586818032686903,0.5
106,IIT,Off,3.9946257550460964,0.5
150,IIT,Off,2.315357165826437,0.5
0,IIT,Off,4.123618313062602,0.5
0,IIT,Off,2.4312456420300332,0.5
298,IIT,Off,3.199626155030299,0.5
181,IIT,Off,2.6562073750137936,0.5
1,IIT,Off,3.598403026529912,0.5
228,IIT,Off,2.81999985305126,0.5
295,IIT,Off,2.740386277516548,0.5
2,IIT,Off,3.012869894801756,0.5
2,IIT,Off,3.7707826398312863,0.5
187,IIT,Off,2.2917182718607556,0.5
291,IIT,Off,2.714691194764647,0.5
264,IIT,Off,2.3173449302436113,0.5
317,IIT,Off,3.5163775574729956,0.5
11,IIT,Off,3.199553341723083,0.5
297,IIT,Off,2.7306076781501254,0.5
369,IIT,Off,2.99220801370338,0.5
7,IIT,Off,3.7203151319719128,0.5
3,IIT,Off,4.431929751148047,0.5
1,IIT,Off,3.977067159677079,0.5
170,IIT,Off,3.8105008969286245,0.5
296,IIT,Off,2.8144003005508194,0.5
4,IIT,Off,3.0726107147385426,0.5
194,IIT,Off,2.7415457616811305,0.5
304,IIT,Off,3.4486478645812984,0.5
0,IIT,Off,2.8911559651864565,0.5
0,IIT,Off,4.459094939739031,0.5
86,IIT,Off,2.305286899591793,0.5
7,IIT,Off,3.1556345554261647,0.5
447,IIT,Off,2.602089625006864,0.5
6,IIT,Off,2.2566855196112545,0.5
124,IIT,Off,2.5251609583086463,0.5
177,IIT,Off,2.361042851427579,0.5
3,IIT,Off,3.6961154187908383,0.5
5,IIT,Off,2.6024374033923348,0.5
339,IIT,Off,3.332762043116609,0.5
181,IIT,Off,3.4124578006129496,0.5
216,IIT,Off,3.1045804628502167,0.5
290,IIT,Off,2.8110557298024723,0.5
1,IIT,Off,2.451255160102522,0.5
318,IIT,Off,2.9036937551911826,0.5
206,IIT,Off,2.924330002790671,0.5
0,IIT,Off,3.087228843809775,0.5
202,IIT,Off,2.9283787088992637,0.5
1,IIT,Off,2.5300545099115137,0.5
8,IIT,Off,3.4805894655912257,0.5
10,IIT,Off,2.8525356877943024,0.5
245,IIT,Off,3.4925705048522313,0.5
1,IIT,Off,3.070460780219075,0.5
109,IIT,Off,3.3966487837373123,0.5
9,IIT,Off,3.363846910827546,0.5
7,IIT,Off,2.5183877252516944,0.5
243,IIT,Off,2.7345267105808624,0.5
204,IIT,Off,3.0640520548640797,0.5
0,IIT,Off,2.691294228246306,0.5
4,IIT,Off,4.034142345761267,0.5
3,IIT,Off,3.910216986115768,0.5
273,IIT,Off,3.681816026095492,0.5
348,IIT,Off,3.201500533134687,0.5
237,IIT,Off,2.509459462222626,0.5
5,IIT,Off,3.2878279142774836,0.5
2,IIT,Off,4.0560979905619226,0.5
0,IIT,Off,3.6733561767891887,0.5
3,IIT,Off,2.688154132000414,0.5
410,IIT,Off,2.7399522587090734,0.5
0,IIT,Off,3.1501666793748058,0.5
3,IIT,Off,3.430798985357065,0.5
216,IIT,Off,2.3537600608616915,0.5
388,IIT,Off,2.791389215833851,0.5
0,IIT,Off,2.7434415831068875,0.5
3,IIT,Off,4.287527206531521,0.5
2,IIT,Off,2.9878355524124065,0.5
1,IIT,Off,2.73671209074688,0.5
8,IIT,Off,3.9500891770665016,0.5
285,GNWT,On,2.483933917688258,0.5
759,GNWT,On,2.43986703734796,0.5
113,GNWT,On,3.312873144100975,0.5
21,GNWT,On,2.251731160874623,0.5
269,GNWT,On,3.0160835279935814,0.5
264,GNWT,On,2.7698802063273424,0.5
88,GNWT,On,2.1946189020915106,0.5
123,GNWT,On,2.5654039166674774,0.5
191,GNWT,On,2.446501142215084,0.5
184,GNWT,On,2.1272440387102938,0.5
181,GNWT,On,2.5377445914386474,0.5
151,GNWT,On,2.6119619439004658,0.5
82,GNWT,On,2.294941422512311,0.5
147,GNWT,On,2.843767773410695,0.5
106,GNWT,On,3.974003739059495,0.5
156,GNWT,On,2.80219646426138,0.5
183,GNWT,On,2.0138250136043614,0.5
84,GNWT,On,2.6962062119430623,0.5
116,GNWT,On,2.4315045010271144,0.5
181,GNWT,On,2.635411764007413,0.5
295,GNWT,On,2.8147016056156873,0.5
154,GNWT,On,2.2575370015594283,0.5
645,GNWT,On,2.5105548072706823,0.5
266,GNWT,On,2.416146264075954,0.5
237,GNWT,On,2.730493505882834,0.5
209,GNWT,On,3.0368474157050134,0.5
101,GNWT,On,2.549546702804771,0.5
105,GNWT,On,3.359598078555464,0.5
327,GNWT,On,2.5397814584537683,0.5
378,GNWT,On,2.788566048742244,0.5
286,GNWT,On,3.6118187497772816,0.5
103,GNWT,On,2.125848187402424,0.5
102,GNWT,On,3.8183238945853324,0.5
95,GNWT,On,2.6068513805874516,0.5
151,GNWT,On,3.575163007771218,0.5
373,GNWT,On,3.1984186586324226,0.5
56,GNWT,On,3.192401787384329,0.5
174,GNWT,On,4.475281394149752,0.5
647,GNWT,On,3.0908596760810827,0.5
172,GNWT,On,2.759827796721427,0.5
93,GNWT,On,2.9135807060283554,0.5
138,GNWT,On,3.3046998274584674,0.5
139,GNWT,On,3.2017835428588404,0.5
66,GNWT,On,3.140071777763426,0.5
620,GNWT,On,2.319257024149047,0.5
794,GNWT,On,2.6010442815944383,0.5
88,GNWT,On,2.4214821968466884,0.5
116,GNWT,On,3.28646365037917,0.5
221,GNWT,On,3.5228736594842722,0.5
441,GNWT,On,2.978531018618411,0.5
191,GNWT,On,3.253801971643318,0.5
722,GNWT,On,3.271417994248685,0.5
119,GNWT,On,2.0674284301813817,0.5
42,GNWT,On,3.222116666151211,0.5
170,GNWT,On,2.3276117170891344,0.5
831,GNWT,On,2.506579699186238,0.5
71,GNWT,On,2.8007176730080188,0.5
99,GNWT,On,2.428157877854061,0.5
148,GNWT,On,2.8041493576369403,0.5
114,GNWT,On,2.2028363593678133,0.5
84,GNWT,On,2.8940975615377424,0.5
470,GNWT,On,3.227832264720087,0.5
163,GNWT,On,3.6687601442313427,0.5
128,GNWT,On,3.4848972955746462,0.5
104,GNWT,On,3.069605256899099,0.5
183,GNWT,On,3.4205292410307226,0.5
827,GNWT,On,1.9811665809413417,0.5
827,GNWT,On,2.097375248066848,0.5
168,GNWT,On,3.397846800689821,0.5
100,GNWT,On,2.604748062073486,0.5
114,GNWT,On,2.7192143857914584,0.5
150,GNWT,On,3.2949995002063908,0.5
163,GNWT,On,3.1318735639565154,0.5
117,GNWT,On,4.105502401221725,0.5
776,GNWT,On,2.5830151868186713,0.5
141,GNWT,On,2.038744157455502,0.5
93,GNWT,On,2.7499347355376544,0.5
181,GNWT,On,3.050004697587461,0.5
178,GNWT,On,2.610931289273963,0.5
74,GNWT,On,2.6743159244999646,0.5
148,GNWT,On,2.5689134213787823,0.5
170,GNWT,On,4.720908199848442,0.5
152,GNWT,On,3.8820195910605535,0.5
107,GNWT,On,3.4672636912897086,0.5
239,GNWT,On,2.9571998158734587,0.5
166,GNWT,On,2.4099647341138075,0.5
218,GNWT,On,2.5473671172137737,0.5
46,GNWT,On,2.8364902339289246,0.5
667,GNWT,On,2.6264157213899675,0.5
286,GNWT,On,2.3815965759952413,0.5
71,GNWT,On,2.432222490765396,0.5
359,GNWT,On,3.531611712921432,0.5
151,GNWT,On,2.828093555096453,0.5
135,GNWT,On,3.164105465209695,0.5
235,GNWT,On,4.039800521286261,0.5
122,GNWT,On,3.3100350557932776,0.5
77,GNWT,On,2.359915241646035,0.5
181,GNWT,On,3.422134934258354,0.5
45,GNWT,On,2.906825909183428,0.5
123,GNWT,On,2.6691439699164525,0.5
77,GNWT,Off,1.3840875068202994,0.5
687,GNWT,Off,1.6407149831314216,0.5
351,GNWT,Off,1.6508317929019527,0.5
89,GNWT,Off,1.5029362711959309,0.5
89,GNWT,Off,1.5712475195335067,0.5
350,GNWT,Off,1.7682925829781275,0.5
465,GNWT,Off,1.5195749366884252,0.5
111,GNWT,Off,2.0067219873253994,0.5
96,GNWT,Off,1.1600556146690049,0.5
74,GNWT,Off,1.829014132393906,0.5
231,GNWT,Off,1.6013117732981423,0.5
137,GNWT,Off,2.007050180922338,0.5
79,GNWT,Off,1.780281285618552,0.5
501,GNWT,Off,2.0007800758107006,0.5
233,GNWT,Off,2.4893287541971176,0.5
668,GNWT,Off,1.3386517395031514,0.5
167,GNWT,Off,1.3592347146942385,0.5
141,GNWT,Off,1.1893220888139617,0.5
43,GNWT,Off,1.4497735536137746,0.5
71,GNWT,Off,1.634941098653841,0.5
82,GNWT,Off,1.9426036422670772,0.5
204,GNWT,Off,1.481423154777371,0.5
911,GNWT,Off,1.363290436843692,0.5
329,GNWT,Off,1.3210422773680817,0.5
155,GNWT,Off,2.070452893349889,0.5
6,GNWT,Off,1.3444444202398649,0.5
112,GNWT,Off,1.714426540812099,0.5
0,GNWT,Off,1.8669958708794547,0.5
97,GNWT,Off,1.7927055329196453,0.5
104,GNWT,Off,1.6801209834600237,0.5
524,GNWT,Off,2.0099240503429177,0.5
80,GNWT,Off,1.3779796102975252,0.5
483,GNWT,Off,1.134080162392396,0.5
773,GNWT,Off,1.686256271208259,0.5
813,GNWT,Off,1.2950723238609725,0.5
97,GNWT,Off,2.1561689045544066,0.5
842,GNWT,Off,1.0633027694300807,0.5
95,GNWT,Off,1.8323417292621405,0.5
111,GNWT,Off,1.7673058271519027,0.5
293,GNWT,Off,1.5886616485967153,0.5
156,GNWT,Off,1.6494734169214487,0.5
667,GNWT,Off,1.8471732832746124,0.5
384,GNWT,Off,1.4669659264107526,0.5
356,GNWT,Off,1.6466197886224623,0.5
231,GNWT,Off,2.048835619459639,0.5
175,GNWT,Off,2.000721350341757,0.5
344,GNWT,Off,1.5257722975013224,0.5
184,GNWT,Off,1.7143754705557708,0.5
592,GNWT,Off,1.798495171848658,0.5
385,GNWT,Off,1.7735020503937267,0.5
142,GNWT,Off,1.9801755503713259,0.5
797,GNWT,Off,1.8204331400879206,0.5
989,GNWT,Off,1.6504831816752152,0.5
823,GNWT,Off,2.0111881114364425,0.5
820,GNWT,Off,1.5929527507862744,0.5
169,GNWT,Off,1.6842386749054636,0.5
505,GNWT,Off,1.6578438730468388,0.5
480,GNWT,Off,1.8157663089633969,0.5
88,GNWT,Off,1.377992897070117,0.5
651,GNWT,Off,1.2202352893452697,0.5
367,GNWT,Off,1.43991581581256,0.5
745,GNWT,Off,1.4907701700461815,0.5
405,GNWT,Off,2.2492357322798053,0.5
383,GNWT,Off,1.801392847826156,0.5
123,GNWT,Off,2.1008622900744713,0.5
118,GNWT,Off,1.6476107740900026,0.5
357,GNWT,Off,1.9747029077025806,0.5
380,GNWT,Off,1.3353672493924902,0.5
151,GNWT,Off,1.688549891295049,0.5
822,GNWT,Off,1.6171709898597455,0.5
72,GNWT,Off,1.5153674002752002,0.5
254,GNWT,Off,1.586343988246254,0.5
133,GNWT,Off,1.947717688012504,0.5
188,GNWT,Off,1.5661117736647645,0.5
67,GNWT,Off,2.097788781318344,0.5
258,GNWT,Off,1.504234164017898,0.5
430,GNWT,Off,1.6505917431652246,0.5
149,GNWT,Off,2.025654605620019,0.5
72,GNWT,Off,1.3153402239166525,0.5
94,GNWT,Off,1.996411424635513,0.5
123,GNWT,Off,1.5114295717424124,0.5
450,GNWT,Off,1.6653899503138847,0.5
882,GNWT,Off,1.5699878734952573,0.5
53,GNWT,Off,1.4805931382559827,0.5
590,GNWT,Off,2.0110731233304953,0.5
95,GNWT,Off,1.6371557501974014,0.5
570,GNWT,Off,1.4974022046257953,0.5
117,GNWT,Off,1.7193620239813965,0.5
67,GNWT,Off,1.6443363428728963,0.5
79,GNWT,Off,1.870794491885527,0.5
865,GNWT,Off,1.346778505705339,0.5
268,GNWT,Off,1.1891938029872704,0.5
76,GNWT,Off,1.7091130765732134,0.5
542,GNWT,Off,1.445014744494197,0.5
0,GNWT,Off,1.4882670910335136,0.5
667,GNWT,Off,1.7338679534391266,0.5
658,GNWT,Off,3.2088445278376994,0.5
114,GNWT,Off,1.5264753441653738,0.5
157,GNWT,Off,1.8486698949125595,0.5
221,GNWT,Off,1.6441446908504995,0.5
165,IIT,On,11.902697711000124,0.6
99,IIT,On,10.316131416852425,0.6
209,IIT,On,10.779290649166647,0.6
151,IIT,On,9.687092273175283,0.6
217,IIT,On,12.480870599218244,0.6
168,IIT,On,10.611654956360598,0.6
213,IIT,On,10.484682247448198,0.6
206,IIT,On,11.096219749092747,0.6
163,IIT,On,15.022769584246864,0.6
149,IIT,On,11.616986240932505,0.6
240,IIT,On,10.435811335782928,0.6
365,IIT,On,12.159891234909043,0.6
211,IIT,On,12.363492818267947,0.6
209,IIT,On,9.07925866525975,0.6
163,IIT,On,10.433019057176752,0.6
207,IIT,On,12.154097138208906,0.6
107,IIT,On,10.752284243721054,0.6
201,IIT,On,12.799333466845836,0.6
128,IIT,On,10.650615064839648,0.6
153,IIT,On,12.44170610038925,0.6
189,IIT,On,11.309163881745452,0.6
242,IIT,On,10.32706300205118,0.6
248,IIT,On,10.601234845103376,0.6
153,IIT,On,11.053337989725025,0.6
140,IIT,On,10.69571041619025,0.6
174,IIT,On,12.134445467838084,0.6
217,IIT,On,10.050697891444235,0.6
143,IIT,On,10.569210411802018,0.6
189,IIT,On,12.13612509413015,0.6
167,IIT,On,12.737986139241114,0.6
174,IIT,On,11.581998473961674,0.6
172,IIT,On,11.28109225494068,0.6
292,IIT,On,10.059506585649492,0.6
222,IIT,On,10.9562563748055,0.6
160,IIT,On,9.883643330206967,0.6
192,IIT,On,12.150755447853323,0.6
141,IIT,On,9.586034550842426,0.6
176,IIT,On,12.639953373279248,0.6
208,IIT,On,9.462652531978868,0.6
129,IIT,On,11.605540462120189,0.6
277,IIT,On,11.919583968612178,0.6
178,IIT,On,13.326365617783244,0.6
142,IIT,On,13.319256238095758,0.6
248,IIT,On,12.623396778821448,0.6
268,IIT,On,11.703113198487012,0.6
190,IIT,On,12.147870958994464,0.6
225,IIT,On,10.580515522277071,0.6
179,IIT,On,11.79949485671896,0.6
236,IIT,On,8.557547694216805,0.6
173,IIT,On,13.481248162163505,0.6
144,IIT,On,10.95227037126029,0.6
194,IIT,On,11.139428878569108,0.6
188,IIT,On,13.787671696546493,0.6
172,IIT,On,11.413032324860344,0.6
359,IIT,On,10.105343416327079,0.6
161,IIT,On,13.739798313355632,0.6
253,IIT,On,9.74796715325558,0.6
169,IIT,On,14.16781535976962,0.6
262,IIT,On,10.821582670691113,0.6
276,IIT,On,11.38684674020708,0.6
345,IIT,On,10.150431086422236,0.6
151,IIT,On,10.879401224029257,0.6
148,IIT,On,11.12849192281314,0.6
211,IIT,On,11.24985429095216,0.6
283,IIT,On,9.617529095755199,0.6
269,IIT,On,11.027027491595943,0.6
219,IIT,On,9.968567776191167,0.6
141,IIT,On,11.427206146982652,0.6
174,IIT,On,10.724449384500113,0.6
128,IIT,On,11.706638856672487,0.6
121,IIT,On,11.50208208086721,0.6
137,IIT,On,11.61500295383933,0.6
184,IIT,On,11.282050098445726,0.6
214,IIT,On,11.383507524140839,0.6
175,IIT,On,10.14710975606478,0.6
167,IIT,On,11.20214983493552,0.6
219,IIT,On,11.981747734679244,0.6
208,IIT,On,11.775813495762861,0.6
230,IIT,On,10.0872888191642,0.6
166,IIT,On,8.881340272117278,0.6
263,IIT,On,10.302478742049379,0.6
173,IIT,On,11.315468332422121,0.6
166,IIT,On,10.172114503658774,0.6
194,IIT,On,10.103513222631701,0.6
259,IIT,On,12.13449644417633,0.6
194,IIT,On,15.451033122540544,0.6
153,IIT,On,10.740979226127736,0.6
262,IIT,On,12.907082896571811,0.6
229,IIT,On,13.166732010279286,0.6
142,IIT,On,10.47533152803658,0.6
206,IIT,On,12.036601623191343,0.6
128,IIT,On,12.914122950716616,0.6
150,IIT,On,10.813554967799503,0.6
233,IIT,On,11.09654933196425,0.6
221,IIT,On,11.52287444229993,0.6
204,IIT,On,11.50278937784963,0.6
204,IIT,On,11.254342514753798,0.6
155,IIT,On,11.292912638836345,0.6
130,IIT,On,11.744783391351236,0.6
351,IIT,On,10.315804592484717,0.6
0,IIT,Off,2.9199591032354295,0.6
313,IIT,Off,3.4312335046909728,0.6
10,IIT,Off,3.8492396283322843,0.6
373,IIT,Off,3.7835086392526542,0.6
3,IIT,Off,2.9022000178807152,0.6
4,IIT,Off,4.015088610244464,0.6
1,IIT,Off,3.3376927120453725,0.6
417,IIT,Off,3.2665327395158226,0.6
279,IIT,Off,6.759179383105191,0.6
2,IIT,Off,3.7170467102585243,0.6
359,IIT,Off,2.5543049562084676,0.6
493,IIT,Off,3.420396114119714,0.6
85,IIT,Off,3.127998847787723,0.6
315,IIT,Off,4.649440980541725,0.6
173,IIT,Off,3.0844424857656643,0.6
249,IIT,Off,2.845740042530968,0.6
1,IIT,Off,3.773793130831747,0.6
7,IIT,Off,3.1386484478709114,0.6
3,IIT,Off,3.4742054970888825,0.6
0,IIT,Off,3.0824766391515492,0.6
164,IIT,Off,3.019195688680848,0.6
306,IIT,Off,3.429676330156695,0.6
160,IIT,Off,5.527743417431207,0.6
6,IIT,Off,5.418652326582834,0.6
6,IIT,Off,4.2961924488276475,0.6
106,IIT,Off,5.197583304060735,0.6
150,IIT,Off,2.8849558303821508,0.6
0,IIT,Off,4.800105463638316,0.6
349,IIT,Off,2.8191213776798523,0.6
298,IIT,Off,4.080771065078889,0.6
254,IIT,Off,3.3492140592236463,0.6
1,IIT,Off,4.2585132791249,0.6
228,IIT,Off,3.5809506241052964,0.6
295,IIT,Off,3.475302955440908,0.6
2,IIT,Off,3.3990904887899447,0.6
2,IIT,Off,4.371991666337253,0.6
187,IIT,Off,2.8721623741964697,0.6
291,IIT,Off,3.442580625480987,0.6
375,IIT,Off,2.979651573059736,0.6
317,IIT,Off,4.522846475288235,0.6
312,IIT,Off,4.088484904376856,0.6
297,IIT,Off,3.4802412818444624,0.6
369,IIT,Off,3.8765591720949395,0.6
7,IIT,Off,4.541483493253997,0.6
3,IIT,Off,5.2869471819441465,0.6
1,IIT,Off,4.6332916522603425,0.6
170,IIT,Off,4.918208099142722,0.6
296,IIT,Off,3.5646694170388122,0.6
4,IIT,Off,3.5851098629230127,0.6
194,IIT,Off,3.470072883223046,0.6
304,IIT,Off,4.450568735857928,0.6
0,IIT,Off,3.241686812696076,0.6
0,IIT,Off,5.151341296633793,0.6
86,IIT,Off,2.933872324491838,0.6
7,IIT,Off,3.7048545535827557,0.6
447,IIT,Off,3.4588783681850583,0.6
57,IIT,Off,2.5666002738567304,0.6
124,IIT,Off,3.1736447989323047,0.6
177,IIT,Off,2.957258438881841,0.6
3,IIT,Off,4.341768870646241,0.6
12,IIT,Off,2.9535449008448014,0.6
339,IIT,Off,4.306626425432792,0.6
181,IIT,Off,4.366993891441128,0.6
216,IIT,Off,3.9571356943320244,0.6
290,IIT,Off,3.557526945666739,0.6
1,IIT,Off,2.6935768842904384,0.6
318,IIT,Off,3.71004239541669,0.6
206,IIT,Off,3.705088514827224,0.6
0,IIT,Off,3.448348794895099,0.6
202,IIT,Off,3.717743853034395,0.6
191,IIT,Off,3.0184803682627135,0.6
8,IIT,Off,4.154445891117121,0.6
10,IIT,Off,3.4563350366252386,0.6
245,IIT,Off,4.494868413690663,0.6
1,IIT,Off,3.4938657909965825,0.6
109,IIT,Off,4.374603182708562,0.6
9,IIT,Off,4.162382222225889,0.6
7,IIT,Off,2.9419181380752937,0.6
243,IIT,Off,3.4704158502684486,0.6
204,IIT,Off,3.920281190129679,0.6
0,IIT,Off,2.9148473746474624,0.6
4,IIT,Off,4.770815761162275,0.6
3,IIT,Off,4.5704741156657045,0.6
273,IIT,Off,4.749992022040565,0.6
348,IIT,Off,4.168599050516659,0.6
237,IIT,Off,3.149671563841854,0.6
5,IIT,Off,3.828395724608995,0.6
2,IIT,Off,4.696989319056987,0.6
0,IIT,Off,4.190942131907551,0.6
3,IIT,Off,3.05815168186075,0.6
410,IIT,Off,3.5592446397297226,0.6
0,IIT,Off,3.5728521172977614,0.6
3,IIT,Off,4.056907071582095,0.6
305,IIT,Off,2.959954525367289,0.6
388,IIT,Off,3.6989714201666475,0.6
184,IIT,Off,3.2235118332077826,0.6
3,IIT,Off,5.083366637354635,0.6
2,IIT,Off,3.372983269188256,0.6
1,IIT,Off,3.038202219864496,0.6
8,IIT,Off,4.840212508087172,0.6
285,GNWT,On,3.1663450556579567,0.6
759,GNWT,On,3.2279161218384163,0.6
113,GNWT,On,4.15142492382352,0.6
21,GNWT,On,2.9607611507516376,0.6
269,GNWT,On,3.9659121564745123,0.6
695,GNWT,On,3.5987385110511703,0.6
88,GNWT,On,2.6753876042758633,0.6
123,GNWT,On,3.1179420549189723,0.6
191,GNWT,On,3.0992218991465905,0.6
184,GNWT,On,2.6022779901184747,0.6
181,GNWT,On,3.2096361760045062,0.6
151,GNWT,On,3.2574274739908833,0.6
82,GNWT,On,2.790241650885609,0.6
147,GNWT,On,3.544081812209115,0.6
106,GNWT,On,5.060990685027809,0.6
156,GNWT,On,3.5723210658729787,0.6
183,GNWT,On,2.454901146474944,0.6
84,GNWT,On,3.399910407699831,0.6
236,GNWT,On,3.027352599278509,0.6
181,GNWT,On,3.327571659362709,0.6
295,GNWT,On,3.709363442651131,0.6
332,GNWT,On,2.8827094056392446,0.6
645,GNWT,On,3.3795354650748854,0.6
266,GNWT,On,3.083212659696564,0.6
237,GNWT,On,3.4883007206497654,0.6
209,GNWT,On,3.8109970683424343,0.6
101,GNWT,On,3.1418494163116706,0.6
105,GNWT,On,4.22897029022031,0.6
327,GNWT,On,3.3164245926243483,0.6
378,GNWT,On,3.6815782548991445,0.6
286,GNWT,On,4.741841328398857,0.6
103,GNWT,On,2.630670621968437,0.6
102,GNWT,On,4.835669330736919,0.6
95,GNWT,On,3.1965926136942735,0.6
151,GNWT,On,4.494236041446612,0.6
373,GNWT,On,4.315968243983252,0.6
56,GNWT,On,4.121879444684071,0.6
174,GNWT,On,5.5513257521547095,0.6
647,GNWT,On,4.194617722182821,0.6
172,GNWT,On,3.4473216336487202,0.6
93,GNWT,On,3.655670983092248,0.6
138,GNWT,On,4.195319873654785,0.6
139,GNWT,On,3.9951010961815516,0.6
66,GNWT,On,3.963549181010515,0.6
620,GNWT,On,3.1393975213690033,0.6
794,GNWT,On,3.491227585634051,0.6
88,GNWT,On,3.009430397236393,0.6
116,GNWT,On,4.1648503338308105,0.6
221,GNWT,On,4.493540304808268,0.6
441,GNWT,On,3.992818979656924,0.6
191,GNWT,On,4.120719253989685,0.6
722,GNWT,On,4.16680855524663,0.6
119,GNWT,On,2.5612476883617887,0.6
42,GNWT,On,4.206349392860186,0.6
170,GNWT,On,2.900856003945337,0.6
831,GNWT,On,3.396623922396286,0.6
71,GNWT,On,3.5356816185107647,0.6
