SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.11386893419042,Raw,0.9,0,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.11386893419042,Raw,0.9,0,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,538.0,Raw,0.9,0,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,538.0,Raw,0.9,0,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.384819094706345,Abs,0.9,0,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.384819094706345,Abs,0.9,0,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,123.0,Abs,0.9,0,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,123.0,Abs,0.9,0,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.795110363658227,Raw,0.9,1,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.795110363658227,Raw,0.9,1,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,148.0,Raw,0.9,1,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,148.0,Raw,0.9,1,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.795110363658227,Abs,0.9,1,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.795110363658227,Abs,0.9,1,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,148.0,Abs,0.9,1,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,148.0,Abs,0.9,1,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.869713769836227,Raw,0.9,2,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.869713769836227,Raw,0.9,2,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,549.0,Raw,0.9,2,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,549.0,Raw,0.9,2,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,4.869713769836227,Abs,0.9,2,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,4.869713769836227,Abs,0.9,2,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,549.0,Abs,0.9,2,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,549.0,Abs,0.9,2,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.185860397943922,Raw,0.9,3,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.185860397943922,Raw,0.9,3,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,78.0,Raw,0.9,3,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,78.0,Raw,0.9,3,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.294349560326914,Abs,0.9,3,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.294349560326914,Abs,0.9,3,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,74.0,Abs,0.9,3,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,74.0,Abs,0.9,3,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.994132435836895,Raw,0.9,4,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.994132435836895,Raw,0.9,4,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,625.0,Raw,0.9,4,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,625.0,Raw,0.9,4,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.994132435836895,Abs,0.9,4,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.994132435836895,Abs,0.9,4,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,625.0,Abs,0.9,4,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,625.0,Abs,0.9,4,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.732673166320151,Raw,0.9,5,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.732673166320151,Raw,0.9,5,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,196.0,Raw,0.9,5,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,196.0,Raw,0.9,5,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.732673166320151,Abs,0.9,5,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.732673166320151,Abs,0.9,5,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,196.0,Abs,0.9,5,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,196.0,Abs,0.9,5,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.855161142317141,Raw,0.9,6,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.855161142317141,Raw,0.9,6,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,567.0,Raw,0.9,6,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,567.0,Raw,0.9,6,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.855161142317141,Abs,0.9,6,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.855161142317141,Abs,0.9,6,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,567.0,Abs,0.9,6,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,567.0,Abs,0.9,6,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.465796569163712,Raw,0.9,7,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.465796569163712,Raw,0.9,7,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,428.0,Raw,0.9,7,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,428.0,Raw,0.9,7,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.465796569163712,Abs,0.9,7,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.465796569163712,Abs,0.9,7,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,428.0,Abs,0.9,7,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,428.0,Abs,0.9,7,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.5360560005963535,Raw,0.9,8,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.5360560005963535,Raw,0.9,8,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,181.0,Raw,0.9,8,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,181.0,Raw,0.9,8,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.5360560005963535,Abs,0.9,8,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.5360560005963535,Abs,0.9,8,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,181.0,Abs,0.9,8,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,181.0,Abs,0.9,8,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.050343410349041,Raw,0.9,9,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.050343410349041,Raw,0.9,9,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,337.0,Raw,0.9,9,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,337.0,Raw,0.9,9,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,6.050343410349041,Abs,0.9,9,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,6.050343410349041,Abs,0.9,9,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,337.0,Abs,0.9,9,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,337.0,Abs,0.9,9,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.1727059048796535,Raw,0.9,10,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.1727059048796535,Raw,0.9,10,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,287.0,Raw,0.9,10,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,287.0,Raw,0.9,10,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.4510155390439,Abs,0.9,10,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.4510155390439,Abs,0.9,10,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,244.0,Abs,0.9,10,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,244.0,Abs,0.9,10,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.450029042200765,Raw,0.9,11,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.450029042200765,Raw,0.9,11,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,120.0,Raw,0.9,11,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,120.0,Raw,0.9,11,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.450029042200765,Abs,0.9,11,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.450029042200765,Abs,0.9,11,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,120.0,Abs,0.9,11,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,120.0,Abs,0.9,11,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,9.214389748134648,Raw,0.9,12,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,9.214389748134648,Raw,0.9,12,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,206.0,Raw,0.9,12,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,206.0,Raw,0.9,12,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,9.214389748134648,Abs,0.9,12,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,9.214389748134648,Abs,0.9,12,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,206.0,Abs,0.9,12,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,206.0,Abs,0.9,12,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.149881740301563,Raw,0.9,13,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.149881740301563,Raw,0.9,13,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,732.0,Raw,0.9,13,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,732.0,Raw,0.9,13,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.149881740301563,Abs,0.9,13,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.149881740301563,Abs,0.9,13,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,732.0,Abs,0.9,13,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,732.0,Abs,0.9,13,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.534159721139604,Raw,0.9,14,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.534159721139604,Raw,0.9,14,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,194.0,Raw,0.9,14,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,194.0,Raw,0.9,14,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.164844668576581,Abs,0.9,14,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.164844668576581,Abs,0.9,14,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,36.0,Abs,0.9,14,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,36.0,Abs,0.9,14,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.3765072425498355,Raw,0.9,15,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.3765072425498355,Raw,0.9,15,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,824.0,Raw,0.9,15,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,824.0,Raw,0.9,15,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,5.3765072425498355,Abs,0.9,15,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,5.3765072425498355,Abs,0.9,15,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,824.0,Abs,0.9,15,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,824.0,Abs,0.9,15,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,8.797630288871357,Raw,0.9,16,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,8.797630288871357,Raw,0.9,16,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,398.0,Raw,0.9,16,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,398.0,Raw,0.9,16,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,8.797630288871357,Abs,0.9,16,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,8.797630288871357,Abs,0.9,16,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,398.0,Abs,0.9,16,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,398.0,Abs,0.9,16,GNWT_stim_on
bary-sq_euclidean_max,Prefrontal_Cortex,Category_Selective,7.181085696279072,Raw,0.9,17,GNWT_stim_on
bary-sq_euclidean_max,Category_Selective,Prefrontal_Cortex,7.181085696279072,Raw,0.9,17,GNWT_stim_on
bary-sq_euclidean_max_time,Prefrontal_Cortex,Category_Selective,291.0,Raw,0.9,17,GNWT_stim_on
bary-sq_euclidean_max_time,Category_Selective,Prefrontal_Cortex,291.0,Raw,0.9,17,GNWT_stim_on
