SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,V1_V2,Category_Selective,10.197416693912691,Raw,0.9,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.197416693912691,Raw,0.9,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Raw,0.9,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Raw,0.9,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.197416693912691,Abs,0.9,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.197416693912691,Abs,0.9,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Abs,0.9,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Abs,0.9,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.865197804587332,Raw,0.9,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.865197804587332,Raw,0.9,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,388.0,Raw,0.9,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,388.0,Raw,0.9,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,10.865197804587332,Abs,0.9,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,10.865197804587332,Abs,0.9,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,388.0,Abs,0.9,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,388.0,Abs,0.9,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.222825779483271,Raw,0.9,2,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.222825779483271,Raw,0.9,2,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,161.0,Raw,0.9,2,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,161.0,Raw,0.9,2,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.222825779483271,Abs,0.9,2,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.222825779483271,Abs,0.9,2,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,161.0,Abs,0.9,2,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,161.0,Abs,0.9,2,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.86305568463911,Raw,0.9,3,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.86305568463911,Raw,0.9,3,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,264.0,Raw,0.9,3,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,264.0,Raw,0.9,3,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.86305568463911,Abs,0.9,3,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.86305568463911,Abs,0.9,3,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,264.0,Abs,0.9,3,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,264.0,Abs,0.9,3,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.208137096955952,Raw,0.9,4,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.208137096955952,Raw,0.9,4,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,153.0,Raw,0.9,4,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,153.0,Raw,0.9,4,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.208137096955952,Abs,0.9,4,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.208137096955952,Abs,0.9,4,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,153.0,Abs,0.9,4,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,153.0,Abs,0.9,4,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.82975661549314,Raw,0.9,5,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.82975661549314,Raw,0.9,5,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,282.0,Raw,0.9,5,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,282.0,Raw,0.9,5,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.82975661549314,Abs,0.9,5,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.82975661549314,Abs,0.9,5,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,282.0,Abs,0.9,5,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,282.0,Abs,0.9,5,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.70434120094146,Raw,0.9,6,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.70434120094146,Raw,0.9,6,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,378.0,Raw,0.9,6,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,378.0,Raw,0.9,6,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,15.70434120094146,Abs,0.9,6,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,15.70434120094146,Abs,0.9,6,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,378.0,Abs,0.9,6,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,378.0,Abs,0.9,6,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.002998650606814,Raw,0.9,7,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.002998650606814,Raw,0.9,7,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,234.0,Raw,0.9,7,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,234.0,Raw,0.9,7,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,13.002998650606814,Abs,0.9,7,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,13.002998650606814,Abs,0.9,7,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,234.0,Abs,0.9,7,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,234.0,Abs,0.9,7,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.40040248205902,Raw,0.9,8,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.40040248205902,Raw,0.9,8,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,235.0,Raw,0.9,8,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,235.0,Raw,0.9,8,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.40040248205902,Abs,0.9,8,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.40040248205902,Abs,0.9,8,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,235.0,Abs,0.9,8,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,235.0,Abs,0.9,8,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,9.510357567207564,Raw,0.9,9,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,9.510357567207564,Raw,0.9,9,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,231.0,Raw,0.9,9,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,231.0,Raw,0.9,9,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,9.510357567207564,Abs,0.9,9,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,9.510357567207564,Abs,0.9,9,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,231.0,Abs,0.9,9,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,231.0,Abs,0.9,9,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.855581011107727,Raw,0.9,10,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.855581011107727,Raw,0.9,10,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,400.0,Raw,0.9,10,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,400.0,Raw,0.9,10,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,11.855581011107727,Abs,0.9,10,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,11.855581011107727,Abs,0.9,10,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,400.0,Abs,0.9,10,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,400.0,Abs,0.9,10,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.321728522862552,Raw,0.9,11,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.321728522862552,Raw,0.9,11,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,358.0,Raw,0.9,11,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,358.0,Raw,0.9,11,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.321728522862552,Abs,0.9,11,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.321728522862552,Abs,0.9,11,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,358.0,Abs,0.9,11,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,358.0,Abs,0.9,11,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.21623477551067,Raw,0.9,12,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.21623477551067,Raw,0.9,12,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,143.0,Raw,0.9,12,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,143.0,Raw,0.9,12,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.21623477551067,Abs,0.9,12,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.21623477551067,Abs,0.9,12,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,143.0,Abs,0.9,12,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,143.0,Abs,0.9,12,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.365054155810537,Raw,0.9,13,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.365054155810537,Raw,0.9,13,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,274.0,Raw,0.9,13,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,274.0,Raw,0.9,13,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,12.365054155810537,Abs,0.9,13,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,12.365054155810537,Abs,0.9,13,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,274.0,Abs,0.9,13,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,274.0,Abs,0.9,13,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,14.37528050978119,Raw,0.9,14,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,14.37528050978119,Raw,0.9,14,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Raw,0.9,14,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Raw,0.9,14,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,14.37528050978119,Abs,0.9,14,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,14.37528050978119,Abs,0.9,14,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Abs,0.9,14,IIT_stim_on
