SPI,meta_ROI_from,meta_ROI_to,value,Data_Type,Noise,sim_num,sim_context
bary-sq_euclidean_max,V1_V2,Category_Selective,6.52835008910905,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,6.52835008910905,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Raw,0.5,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,6.52835008910905,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,6.52835008910905,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,236.0,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,236.0,Abs,0.5,0,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,6.527125004794582,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,6.527125004794582,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,248.0,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,248.0,Raw,0.5,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,6.527125004794582,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,6.527125004794582,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,248.0,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,248.0,Abs,0.5,1,IIT_stim_on
bary-sq_euclidean_max,V1_V2,Category_Selective,7.910750695112661,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max,Category_Selective,V1_V2,7.910750695112661,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,V1_V2,Category_Selective,212.0,Raw,0.5,2,IIT_stim_on
bary-sq_euclidean_max_time,Category_Selective,V1_V2,212.0,Raw,0.5,2,IIT_stim_on
